Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
6483319,2013-09-11,Ledere,Du vil ha lederansvar for kommunikasjonsavdelingen som har medarbeidere med høy kommunikasjonsfaglig kompetanse ,"['lederansv', 'kommunikasjonsavdeling', 'medarbeider', 'høy', 'kommunikasjonsfag', 'kompetans']",0
6483319,2013-09-11,Ledere,Vi søker en engasjert kommunikasjonsdirektør der vi kan tilby en spennende jobb i en moderne statsetat og hvor du som en del av et sterkt kompetansemiljø vil kunne påvirke utviklingen av norsk arbeidsliv ,"['søk', 'engasjer', 'kommunikasjonsdirektør', 'tilby', 'spenn', 'jobb', 'modern', 'statsetat', 'del', 'sterkt', 'kompetansemiljø', 'kunn', 'påvirk', 'utvikling', 'norsk', 'arbeidsliv']",0
6483319,2013-09-11,Ledere,og systemansvar for sentrale kommunikasjonskanaler ligger til avdelingen ,"['systemansv', 'sentral', 'kommunikasjonskanal', 'ligg', 'avdeling']",0
6483319,2013-09-11,Ledere,Redaktør ,['redaktør'],0
6483319,2013-09-11,Ledere,Avdeling kommunikasjon ,"['avdeling', 'kommunikasjon']",0
6483319,2013-09-11,Ledere,Direktoratet har ansatte ,"['direktorat', 'ansatt']",0
6483319,2013-09-11,Ledere,Alle avdelingene rapporterer til direktøren ,"['all', 'avdeling', 'rapporter', 'direktør']",0
6483319,2013-09-11,Ledere,Vi er lokalisert i Trondheim og er organisert i fem avdelinger ,"['lokaliser', 'trondheim', 'organiser', 'fem', 'avdeling']",0
6483319,2013-09-11,Ledere,Direktoratet bidrar til at våre syv regioner er best mulig i stand til å løse sine oppgaver ,"['direktorat', 'bidr', 'syv', 'region', 'best', 'mul', 'stand', 'løs', 'oppgav']",0
6483319,2013-09-11,Ledere,Direktoratet for arbeidstilsynet ,"['direktorat', 'arbeidstilsyn']",0
6483319,2013-09-11,Ledere,Kommunikasjonsdirektør ,['kommunikasjonsdirektør'],0
6915663,2013-11-11,Ledere,innen mandag november ,"['mandag', 'novemb']",0
6915663,2013-11-11,Ledere,Elektronisk søknad med CV sendes til ,"['elektronisk', 'søknad', 'cv', 'send']",0
6915663,2013-11-11,Ledere,tlf ,['tlf'],0
6915663,2013-11-11,Ledere,Bygger n og HIBA HUS Christine V Holm mob ,"['bygg', 'n', 'hib', 'hus', 'christin', 'v', 'holm', 'mob']",0
6915663,2013-11-11,Ledere,For nærmere opplysninger om stillingen kontakt Kjededirektør ,"['nærmer', 'opplysning', 'stilling', 'kontakt', 'kjededirektør']",0
6915663,2013-11-11,Ledere,Kontorsted Trondheim ,"['kontorsted', 'trondheim']",0
7448270,2014-02-26,Ledere,The position reports to our ,"['the', 'position', 'report', 'to', 'our']",0
6843354,2013-11-01,Ledere,Spesifikke krav ansvar ,"['spesifikk', 'krav', 'ansv']",0
6843354,2013-11-01,Ledere,I løpet av denne perioden vil det bli foretatt en evaluering av satsingsområdene med sikte på eventuelle endringer eller videreføringer ,"['løp', 'denn', 'period', 'foretatt', 'evaluering', 'satsingsområd', 'sikt', 'eventuell', 'endring', 'ell', 'videreføring']",0
6843354,2013-11-01,Ledere,årsperiode ,['årsperiod'],0
4325561,2013-01-03,Ledere,handlingsplaner I samsvar med Aibels mål og prioriteringer og i tråd med kundens forventning ,"['handlingsplan', 'samsv', 'aibel', 'mål', 'prioritering', 'tråd', 'kund', 'forventning']",0
4325561,2013-01-03,Ledere,Arbeidsoppgaver ,['arbeidsoppgav'],0
7594647,2014-03-18,Ledere,Alle henvendelser til Headvisor behandles konfidensielt ,"['all', 'henvend', 'headvisor', 'behandl', 'konfidensielt']",0
7594647,2014-03-18,Ledere,eller vår rådgiver i Headvisor AS ,"['ell', 'rådgiv', 'headvisor', 'as']",0
7594647,2014-03-18,Ledere, tlf ,['tlf'],0
7594647,2014-03-18,Ledere,direktør for stab og prosjektstyring ,"['direktør', 'stab', 'prosjektstyring']",0
7594647,2014-03-18,Ledere,RHF ved ,['rhf'],0
4325561,2013-01-03,Ledere,Ha kjennskap til gjeldende interne krav og spesifikasjoner i tillegg til relevante lover og forskrifter og påse at de er implementert i prosjektet ,"['kjennskap', 'gjeld', 'intern', 'krav', 'spesifikasjon', 'tillegg', 'relevant', 'lov', 'forskrift', 'pås', 'implementer', 'prosjekt']",0
7594647,2014-03-18,Ledere,Du kan også kontakte ,['kontakt'],0
7594647,2014-03-18,Ledere,headvisor ,['headvisor'],0
7594647,2014-03-18,Ledere,For ytterligere informasjon samt for å søke på stillingen se www ,"['ytterliger', 'informasjon', 'samt', 'søk', 'stilling', 'se', 'www']",0
7594647,2014-03-18,Ledere,Arbeidssted er HMNs lokaler på Stjørdal ,"['arbeidssted', 'hmns', 'lokal', 'stjørdal']",0
7594647,2014-03-18,Ledere,Stillingen rapporterer til administrerende direktør og inngår i ledelsen av foretaksgruppen ,"['stilling', 'rapporter', 'administrer', 'direktør', 'inngår', 'led', 'foretaksgrupp']",0
7594647,2014-03-18,Ledere,egenskaper bli vektlagt ,"['egenskap', 'vektlagt']",0
7594647,2014-03-18,Ledere,Sentrale arbeidsoppgaver vil være ledelse av strategiske og ,"['sentral', 'arbeidsoppgav', 'vær', 'led', 'strategisk']",0
7594647,2014-03-18,Ledere,muligheter til å delta i videreutviklingen av en sentral del av helsesektoren på nasjonalt nivå ,"['mul', 'delt', 'videreutvikling', 'sentral', 'del', 'helsesektor', 'nasjonalt', 'nivå']",0
7594647,2014-03-18,Ledere,no ,[],0
7594647,2014-03-18,Ledere,politikken i Gjennom samhandling og vilje til å ta nasjonale roller har du også unike ,"['politikk', 'gjennom', 'samhandling', 'vilj', 'ta', 'nasjonal', 'roll', 'unik']",0
4325561,2013-01-03,Ledere,Kontinuerlig jobbe for forbedringer innenfor prosjektets mål for helse miljø og sikkerhet ,"['kontinuer', 'jobb', 'forbedring', 'innenfor', 'prosjekt', 'mål', 'hels', 'miljø', 'sikker']",0
4325561,2013-01-03,Ledere,Følge opp hendelser slik at organisasjonen kan lære av årsakene til hendelsene Ønskede kvalifikasjoner ,"['følg', 'hend', 'organisasjon', 'lær', 'årsak', 'hend', 'ønsk', 'kvalifikasjon']",0
9465817,2016-09-22,Ledere,visindi ,['visindi'],0
9465817,2016-09-22,Ledere,For mer informasjon se www ,"['mer', 'informasjon', 'se', 'www']",0
9465817,2016-09-22,Ledere,Kjeldsberg kan tilby et godt arbeidsmiljø i et kompetent selskap med stort vekstpotensial ,"['kjeldsberg', 'tilby', 'godt', 'arbeidsmiljø', 'kompetent', 'selskap', 'stort', 'vekstpotensial']",0
9465817,2016-09-22,Ledere,Vi ser etter en erfaren leder som har blikk for nye forretningsmuligheter og som motiverer ansatte med smittende engasjement ,"['ser', 'erfar', 'led', 'blikk', 'nye', 'forretningsmu', 'motiver', 'ansatt', 'smitt', 'engasjement']",0
9465817,2016-09-22,Ledere,AS søker ny daglig leder til å bygge videre på de gode resultatene i selskapet ,"['as', 'søk', 'ny', 'dag', 'led', 'bygg', 'vider', 'god', 'resultat', 'selskap']",0
4325561,2013-01-03,Ledere,For elektronisk søknadsskjema ,"['elektronisk', 'søknadsskjem']",0
4325561,2013-01-03,Ledere,Tlf ,['tlf'],0
4325561,2013-01-03,Ledere,Støtte prosjektorganisasjonen med opplæring og instruksjon vedr ,"['støtt', 'prosjektorganisasjon', 'opplæring', 'instruksjon', 'vedr']",0
4325561,2013-01-03,Ledere,Mob ,['mob'],0
4325561,2013-01-03,Ledere,Kontaktperson ,['kontaktperson'],0
4325561,2013-01-03,Ledere,Tiltredelse ,['tiltred'],0
4325561,2013-01-03,Ledere,Stillingstype Vikariat engasjement ,"['stillingstyp', 'vikariat', 'engasjement']",0
4325561,2013-01-03,Ledere,Varighet ,[],0
4325561,2013-01-03,Ledere,Arbeidssted Stjørdal ,"['arbeidssted', 'stjørdal']",0
4325561,2013-01-03,Ledere, år ,['år'],0
4325561,2013-01-03,Ledere,MSc BSc ,"['msc', 'bsc']",0
4325561,2013-01-03,Ledere,Avdelingsleder ,['avdelingsled'],0
7594647,2014-03-18,Ledere,største arbeidsgiver ,"['størst', 'arbeidsgiv']",0
7594647,2014-03-18,Ledere,Spennende karrieremulighet hos ,"['spenn', 'karrieremu', 'hos']",0
9650395,2017-10-11,Ledere, margi,['margi'],0
