Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
9543087,2017-03-10,Bygg og anlegg,da en del av jobben er å kommunisere med kundene ,"['del', 'jobb', 'kommuniser', 'kund']",0
9665728,2017-11-07,Bygg og anlegg,tpbemanning ,['tpbemanning'],0
9665728,2017-11-07,Bygg og anlegg,no ,[],0
9543087,2017-03-10,Bygg og anlegg,fin snekring og kan levere arbeid av en høy kvalitet også på dette ,"['fin', 'snekring', 'lever', 'arbeid', 'høy', 'kvalit', 'dett']",0
9543087,2017-03-10,Bygg og anlegg,kvalitet og utsøkt finish er viktig så det er en fordel om du liker ,"['kvalit', 'utsøkt', 'finish', 'vikt', 'fordel', 'lik']",0
9543087,2017-03-10,Bygg og anlegg,ofte har en kundegruppe som ligger i et marked hvor høy ,"['oft', 'kundegrupp', 'ligg', 'marked', 'høy']",0
9543087,2017-03-10,Bygg og anlegg,Jobben byr også på utfordringer i forbindelse med at oppdragene ,"['jobb', 'byr', 'utfordring', 'forbind', 'oppdrag']",0
9543087,2017-03-10,Bygg og anlegg,I tillegg til dette vil ,"['tillegg', 'dett']",0
9543087,2017-03-10,Bygg og anlegg,av boliger tilbygg leiligheter og lignende ,"['bol', 'tilbygg', 'leil', 'lign']",0
9543087,2017-03-10,Bygg og anlegg,tømrerarbeid av ypperste kvalitet i forbindelse med oppføring ,"['tømrerarbeid', 'ypperst', 'kvalit', 'forbind', 'oppføring']",0
9665728,2017-11-07,Bygg og anlegg,Er et skikkelig ja ,['skikk'],0
9543087,2017-03-10,Bygg og anlegg,Det er viktig med et godt erfaringsgrunnlag og et ønske om å levere ,"['vikt', 'godt', 'erfaringsgrunnlag', 'ønsk', 'lever']",0
9665728,2017-11-07,Bygg og anlegg,Vi har mange typer oppdrag innen bygg anlegg lager produksjon og teknisk mekaniske stillinger ,"['mang', 'typ', 'oppdrag', 'bygg', 'anlegg', 'lag', 'produksjon', 'teknisk', 'mekanisk', 'stilling']",0
9665728,2017-11-07,Bygg og anlegg,Alt fra hjelpearbeiderstillinger til stillinger som krever fagbrev ,"['alt', 'hjelpearbeiderstilling', 'stilling', 'krev', 'fagbrev']",0
9665728,2017-11-07,Bygg og anlegg,Du som søker må gjerne være fleksibel til å påta deg forskjellige type oppdrag til flere av våre kunder ,"['søk', 'må', 'gjern', 'vær', 'fleksibel', 'påt', 'forskjel', 'typ', 'oppdrag', 'fler', 'kund']",0
9665728,2017-11-07,Bygg og anlegg,Våre kunders behov kan være av både kort og lang varighet ,"['kund', 'behov', 'vær', 'båd', 'kort', 'lang']",0
9665728,2017-11-07,Bygg og anlegg,Mange av våre medarbeidere ender opp med fast ansettelse til våre kunder etter en innleieperiode ,"['mang', 'medarbeider', 'end', 'fast', 'ansett', 'kund', 'innleieperiod']",0
9543087,2017-03-10,Bygg og anlegg,økende oppdragsmengde ,"['økend', 'oppdragsmengd']",0
9665728,2017-11-07,Bygg og anlegg,Aktuelle arbeidsområder vi kan tilby oppdrag innen er ,"['aktuell', 'arbeidsområd', 'tilby', 'oppdrag']",0
9543087,2017-03-10,Bygg og anlegg,Vi søker faglært tømrer for snarlig tiltredelse grunnet stor og ,"['søk', 'faglært', 'tømr', 'snar', 'tiltred', 'grunn', 'stor']",0
9673516,2017-11-21,Bygg og anlegg,Spennende og utfordrende arbeidsoppgaver ,"['spenn', 'utfordr', 'arbeidsoppgav']",0
9673516,2017-11-21,Bygg og anlegg,Store utviklingsmuligheter i et bredt og tverrfaglig miljø ,"['stor', 'utviklingsmu', 'bredt', 'tverrfag', 'miljø']",0
9673516,2017-11-21,Bygg og anlegg,Trivelig og romslig arbeidsmiljø ,"['triv', 'roms', 'arbeidsmiljø']",0
9665728,2017-11-07,Bygg og anlegg,Vi søker nye medarbeidere til praktisk fysisk arbeid ,"['søk', 'nye', 'medarbeider', 'praktisk', 'fysisk', 'arbeid']",0
9665728,2017-11-07,Bygg og anlegg,menneske ,['mennesk'],0
9673516,2017-11-21,Bygg og anlegg,Arbeidssted vil stort sett være i Tronheim og omegn men noe reising kan forekomme ,"['arbeidssted', 'stort', 'sett', 'vær', 'tronheim', 'omegn', 'reising', 'forekomm']",0
9673516,2017-11-21,Bygg og anlegg,Utdannelsesbakgrunn som forskalings snekker og eller jernbinder er et krav for stillingen du har også gjerne noe fartstid i bransjen ,"['utdannelsesbakgrunn', 'forskaling', 'snekk', 'ell', 'jernbind', 'krav', 'stilling', 'gjern', 'fartstid', 'bransj']",0
9670322,2017-11-15,Bygg og anlegg,Mulighet til faglig utvikling ,"['mul', 'fag', 'utvikling']",0
9670622,2017-11-15,Bygg og anlegg,Og der er det mange vi ønsker å sikre ,"['mang', 'ønsk', 'sikr']",0
9670622,2017-11-15,Bygg og anlegg,Om det skulle bryte ut brann så skal i hvert fall branntettingen fungere som tiltenkt og hindre større skader enn absolutt nødvendig ,"['skull', 'bryt', 'brann', 'hvert', 'fall', 'branntetting', 'funger', 'tiltenkt', 'hindr', 'størr', 'skad', 'absolutt', 'nødvend']",0
9670322,2017-11-15,Bygg og anlegg,Stor og variert kundemasse ,"['stor', 'varier', 'kundemass']",0
9670622,2017-11-15,Bygg og anlegg,Og det forstår du ,['forstår'],0
9670322,2017-11-15,Bygg og anlegg,Vi tilbyr ,['tilbyr'],0
9670322,2017-11-15,Bygg og anlegg,Du er effektiv selv om det er mye som skjer rundt deg ,"['effektiv', 'mye', 'skjer', 'rund']",0
9670622,2017-11-15,Bygg og anlegg,du som er den rette ,['rett'],0
9670622,2017-11-15,Bygg og anlegg,Du forstår konsekvensen av å slurve i jobben rett og slett ,"['forstår', 'konsekvens', 'slurv', 'jobb', 'rett', 'slett']",0
9670322,2017-11-15,Bygg og anlegg,Du er strukturert planlegger gjennomfører og leverer med kvalitet ,"['strukturer', 'planlegg', 'gjennomfør', 'lever', 'kvalit']",0
9670322,2017-11-15,Bygg og anlegg,Personlige egenskaper ,"['person', 'egenskap']",0
9670322,2017-11-15,Bygg og anlegg,Kursing og opplæring innen bl ,"['kursing', 'opplæring', 'bl']",0
9670322,2017-11-15,Bygg og anlegg,Håndverksfag ,['håndverksfag'],0
9670622,2017-11-15,Bygg og anlegg,Du ser raskt om noe mangler eller er gjort feil og rapporterer ,"['ser', 'raskt', 'mangl', 'ell', 'gjort', 'feil', 'rapporter']",0
9670622,2017-11-15,Bygg og anlegg,retter opp dette ,"['rett', 'dett']",0
9670622,2017-11-15,Bygg og anlegg,Sted Trondheim ,"['sted', 'trondheim']",0
9670622,2017-11-15,Bygg og anlegg,Lønn etter avtale ,"['lønn', 'avtal']",0
9670622,2017-11-15,Bygg og anlegg,Ansettelsesforhold Engasjement ,"['ansettelsesforhold', 'engasjement']",0
9670622,2017-11-15,Bygg og anlegg,Hjemmeside ,['hjemmesid'],0
9670622,2017-11-15,Bygg og anlegg,For elektronisk søknadsskjema ,"['elektronisk', 'søknadsskjem']",0
9670322,2017-11-15,Bygg og anlegg,Systemforståelse innen sprinklerfaget og rørleggerfaget ,"['systemforstå', 'sprinklerfag', 'rørleggerfag']",0
9623420,2017-08-23,Bygg og anlegg,Er du en person med god fysikk og helse trives med å jobbe ute i allslags vær så kan du være den rette for oss ,"['person', 'god', 'fysikk', 'hels', 'triv', 'jobb', 'ute', 'allslag', 'vær', 'vær', 'rett']",0
9670322,2017-11-15,Bygg og anlegg,Kvalifikasjoner ,['kvalifikasjon'],0
9670322,2017-11-15,Bygg og anlegg,systemer ,['system'],0
9670322,2017-11-15,Bygg og anlegg,Bygg og anlegg ,"['bygg', 'anlegg']",0
9665728,2017-11-07,Bygg og anlegg,Bemanning satser på kvalitet for den enkelte og har som mål å være den samarbeidspartner som kan tilby den tetteste oppfølgingen av kunder vikarer og kandidater ,"['bemanning', 'sats', 'kvalit', 'enkelt', 'mål', 'vær', 'samarbeidspartn', 'tilby', 'tettest', 'oppfølging', 'kund', 'vikar', 'kandidat']",0
