Stilling id,Registrert dato,Yrke grovgruppe,Setning,Pros. Setning,Kategori
9657374,2017-10-24,Serviceyrker og annet arbeid,Alle henvendelser vil bli behandlet konfidensielt de til Fremo også overfor oppdragsgiver om ønskelig ,"['all', 'henvend', 'behandl', 'konfidensielt', 'fremo', 'overfor', 'oppdragsgiv', 'ønsk']",0
9619028,2017-08-14,Serviceyrker og annet arbeid,etterforske straffesaker ,"['etterforsk', 'straffesak']",0
9587076,2017-05-31,Serviceyrker og annet arbeid, ledig et vikariat i stilling som tekniker ungdomsmedarbeider med arbeidssted Kultursenteret ISAK ,"['led', 'vikariat', 'stilling', 'teknik', 'ungdomsmedarbeid', 'arbeidssted', 'kultursenter', 'isak']",0
9604052,2017-07-03,Serviceyrker og annet arbeid,Elektronisk søknadsskjema se www ,"['elektronisk', 'søknadsskjem', 'se', 'www']",0
9657374,2017-10-24,Serviceyrker og annet arbeid,no innen november ,['novemb'],0
9657374,2017-10-24,Serviceyrker og annet arbeid,Søk på stillingen på fremobemanning ,"['søk', 'stilling', 'fremobemanning']",0
9619028,2017-08-14,Serviceyrker og annet arbeid,bistå i arbeidet med påtalevedtak og med å føre saker for retten ,"['bistå', 'arbeid', 'påtalevedtak', 'sak', 'rett']",0
9657374,2017-10-24,Serviceyrker og annet arbeid,hos ,['hos'],0
9606743,2017-07-06,Serviceyrker og annet arbeid,en attraktiv arbeidsgiver ,"['attraktiv', 'arbeidsgiv']",0
9619028,2017-08-14,Serviceyrker og annet arbeid,være bisitter i rettssaker ,"['vær', 'bisitt', 'rettssak']",0
9606743,2017-07-06,Serviceyrker og annet arbeid,Hitra er en øykommune på trøndelagskysten to timers reise fra Trondheim og Kristiansund N på Nordmøre ,"['hitr', 'øykommun', 'trøndelagskyst', 'to', 'tim', 'reis', 'trondheim', 'kristiansund', 'n', 'nordmør']",0
9651273,2017-10-12,Serviceyrker og annet arbeid,Konkurransedyktige lønns og pensjons betingelser i et godt arbeidsmiljø ,"['konkurransedykt', 'lønn', 'pensjon', 'beting', 'godt', 'arbeidsmiljø']",0
9587076,2017-05-31,Serviceyrker og annet arbeid,er det for perioden ,['period'],0
9657374,2017-10-24,Serviceyrker og annet arbeid,eller ,['ell'],0
9619028,2017-08-14,Serviceyrker og annet arbeid,og utland ,['utland'],0
9587076,2017-05-31,Serviceyrker og annet arbeid,Kulturenheten jobber for at byens innbyggere skal ha tilgang på kultur i alle livsfaser ,"['kulturen', 'jobb', 'byen', 'innbygger', 'tilgang', 'kultur', 'all', 'livsfas']",0
9542751,2017-03-10,Serviceyrker og annet arbeid,politihuset ,['politihus'],0
9542751,2017-03-10,Serviceyrker og annet arbeid,For alle våre stillinger er det krav om plettfri vandel ,"['all', 'stilling', 'krav', 'plettfri', 'vandel']",0
9542751,2017-03-10,Serviceyrker og annet arbeid,Personalledelse ,['personalled'],0
9587076,2017-05-31,Serviceyrker og annet arbeid,Kultursenteret ISAK er en av virksomheter i Kulturenheten og et møtested for ungdom som vil utøve produsere eller oppleve kultur ,"['kultursenter', 'isak', 'virksom', 'kulturen', 'møtested', 'ungdom', 'utøv', 'produser', 'ell', 'opplev', 'kultur']",0
9619028,2017-08-14,Serviceyrker og annet arbeid,er samfunnsinteressert og følger med i nyhetsbildet ,"['samfunnsinteresser', 'følg', 'nyhetsbild']",0
9619028,2017-08-14,Serviceyrker og annet arbeid,ønsker å komme til bunns i kompliserte saksforhold ,"['ønsk', 'komm', 'bunn', 'kompliser', 'saksforhold']",0
9625133,2017-08-25,Serviceyrker og annet arbeid,prøvetid ,['prøvetid'],0
9625133,2017-08-25,Serviceyrker og annet arbeid,Søknad med CV vedlagt kopier av vitnemål og attester sendes til ,"['søknad', 'cv', 'vedlagt', 'kopi', 'vitnemål', 'attest', 'send']",0
9606743,2017-07-06,Serviceyrker og annet arbeid,LEVE SMAKE HØSTE OPPLEVE ,"['lev', 'smak', 'høst', 'opplev']",0
9606743,2017-07-06,Serviceyrker og annet arbeid,HITRA NÅR DU VIL ,['hitr'],0
9606743,2017-07-06,Serviceyrker og annet arbeid,Hitra kommune ,"['hitr', 'kommun']",0
9619028,2017-08-14,Serviceyrker og annet arbeid,kan håndtere og analysere store informasjonsmengder ,"['håndter', 'analyser', 'stor', 'informasjonsmengd']",0
9542751,2017-03-10,Serviceyrker og annet arbeid,Publikumsbetjening ,['publikumsbetjening'],0
9619028,2017-08-14,Serviceyrker og annet arbeid,kan skille det viktige fra det uviktige og ser det enkle i det komplekse ,"['skill', 'vikt', 'uvikt', 'ser', 'enkl', 'kompleks']",0
9609919,2017-07-17,Serviceyrker og annet arbeid,kommune ,['kommun'],0
9609919,2017-07-17,Serviceyrker og annet arbeid,hoylandet ,['hoyland'],0
9542751,2017-03-10,Serviceyrker og annet arbeid,midlertidig ledig stilling som funksjonsleder etterforskning i Driftsenhet nord ,"['midlertid', 'led', 'stilling', 'funksjonsled', 'etterforskning', 'driftsen', 'nord']",0
9609919,2017-07-17,Serviceyrker og annet arbeid,Nærmere opplysninger finner du på www ,"['nærmer', 'opplysning', 'finn', 'www']",0
9651273,2017-10-12,Serviceyrker og annet arbeid,Tillitsskapende ,['tillitsskap'],0
9609919,2017-07-17,Serviceyrker og annet arbeid,PROSJEKTLEDER prosjektperiode er år ,"['prosjektled', 'prosjektperiod', 'år']",0
9542751,2017-03-10,Serviceyrker og annet arbeid,Politioverbetjent ,['politioverbetjent'],0
9542751,2017-03-10,Serviceyrker og annet arbeid,Det vil bli innkalt til intervju ,"['innkalt', 'intervju']",0
9619028,2017-08-14,Serviceyrker og annet arbeid,er interessert i å sette deg inn i nye saksområder ,"['interesser', 'sett', 'nye', 'saksområd']",0
9542751,2017-03-10,Serviceyrker og annet arbeid,eller etnisk bakgrunn ,"['ell', 'etnisk', 'bakgrunn']",0
9542751,2017-03-10,Serviceyrker og annet arbeid,Vi er opptatt av mangfold og oppfordrer kvalifiserte kandidater til å søke uansett alder kjønn funksjonshemming kulturell ,"['opptatt', 'mangfold', 'oppfordr', 'kvalifiser', 'kandidat', 'søk', 'uansett', 'ald', 'kjønn', 'funksjonshemming', 'kulturell']",0
9657374,2017-10-24,Serviceyrker og annet arbeid,på tlf ,['tlf'],0
